"","site_id","date","filename","species","begin_clock_time_hms","nauticalDawn","sunrise","peak_freq","vert_strat","relative_onset_times","scientific_name","common_name","ebird_residuals","foraging_habit","territoriality","mass","trophic_niche","season"
"6980","UPMAP1B",2020-12-11,"20201211_065000.WAV","VFNU",06:50:24,05:42:08,2020-12-11 06:31:14,5250,6,68.2666666666667,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"6981","UPMAP4B",2020-12-06,"20201206_065000.WAV","IBRO",06:50:25,05:39:45,2020-12-06 06:28:40,5156.25,8,70.6666666666667,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"6982","PANMP1B",2020-12-13,"20201213_065000.WAV","DFBA",06:50:29,05:43:03,2020-12-13 06:32:11,1406.25,5,67.4333333333333,"Dumetia atriceps","Dark-fronted Babbler",-0.0668848690657006,"UND","Weakly territorial",16.3,"Invertivore","winter"
"6983","SEL107U",2020-12-02,"20201202_065000.WAV","DFBA",06:50:33,05:37:42,2020-12-02 06:26:26,2343.75,5,72.85,"Dumetia atriceps","Dark-fronted Babbler",-0.0668848690657006,"UND","Weakly territorial",16.3,"Invertivore","winter"
"6984","UPMAP4B",2020-12-06,"20201206_065000.WAV","LBLW",06:50:33,05:39:45,2020-12-06 06:28:40,4218.75,8,70.8,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6985","PANMP1B",2020-12-16,"20201216_065000.WAV","DFBA",06:50:37,05:44:31,2020-12-16 06:33:43,2531.25,5,66.1,"Dumetia atriceps","Dark-fronted Babbler",-0.0668848690657006,"UND","Weakly territorial",16.3,"Invertivore","winter"
"6986","SEL107R",2020-12-08,"20201208_065000.WAV","LBCR",06:50:42,05:40:31,2020-12-08 06:29:30,1406.25,5,70.1833333333333,"Corvus macrorhynchos","Large-billed Crow",0.163908028105057,"GRD","Weakly territorial",513.1,"Omnivore","winter"
"6987","INME03U",2020-12-11,"20201211_065000.WAV","MAWO",06:50:45,05:42:00,2020-12-11 06:31:05,2250,6,68.75,"Tephrodornis sylvicola","Malabar Woodshrike",0.0963470420313519,"CAN","Weakly territorial",37.8,"Invertivore","winter"
"6988","UPMAP1B",2020-12-11,"20201211_065000.WAV","SMMI",06:50:45,05:42:08,2020-12-11 06:31:14,7218.75,6,68.6166666666667,"Pericrocotus cinnamomeus","Small Minivet",-0.031870312619463,"CAN","Weakly territorial",8.6,"Invertivore","winter"
"6989","HP4008R",2020-12-17,"20201217_065000.WAV","AFBL",06:50:46,05:44:44,2020-12-17 06:33:57,3843.75,5,66.0333333333333,"Irena puella","Asian Fairy-bluebird",0.0829870439781862,"CAN","Weakly territorial",64.9,"Frugivore","winter"
"6990","HP4008R",2020-12-15,"20201215_065000.WAV","AFBL",06:50:49,05:43:45,2020-12-15 06:32:56,3281.25,5,67.0666666666667,"Irena puella","Asian Fairy-bluebird",0.0829870439781862,"CAN","Weakly territorial",64.9,"Frugivore","winter"
"6991","INME03U",2020-12-17,"20201217_065000.WAV","ORMI",06:50:56,05:44:56,2020-12-17 06:34:09,5812.5,6,66,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"6992","VAR210R",2020-12-06,"20201206_065000.WAV","ISBA",06:50:56,05:39:36,2020-12-06 06:28:31,843.75,7,71.3333333333333,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"6993","VAR410R",2020-12-04,"20201204_065000.WAV","CHBE",06:51:12,05:38:41,2020-12-04 06:27:31,2812.5,5,72.5166666666667,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"6994","VAR210R",2020-12-06,"20201206_065000.WAV","LBLW",06:51:18,05:39:36,2020-12-06 06:28:31,3937.5,7,71.7,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6995","VAR310U",2021-01-06,"20210106_065000.WAV","SMMI",06:51:21,05:53:58,2021-01-06 06:42:52,7218.75,3,57.3833333333333,"Pericrocotus cinnamomeus","Small Minivet",-0.031870312619463,"CAN","Weakly territorial",8.6,"Invertivore","winter"
"6996","OLCAP2B",2020-12-18,"20201218_065000.WAV","LBLW",06:51:23,05:45:18,2020-12-18 06:34:32,3750,7,66.0833333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"6997","PANMP1B",2020-12-13,"20201213_065000.WAV","MAWO",06:51:26,05:43:03,2020-12-13 06:32:11,2343.75,5,68.3833333333333,"Tephrodornis sylvicola","Malabar Woodshrike",0.0963470420313519,"CAN","Weakly territorial",37.8,"Invertivore","winter"
"6998","SEL107U",2020-12-04,"20201204_065000.WAV","SMMI",06:51:31,05:38:38,2020-12-04 06:27:27,7406.25,5,72.8833333333333,"Pericrocotus cinnamomeus","Small Minivet",-0.031870312619463,"CAN","Weakly territorial",8.6,"Invertivore","winter"
"6999","INBS04R",2020-12-17,"20201217_065000.WAV","WTKI",06:51:34,05:44:55,2020-12-17 06:34:08,3000,6,66.65,"Halcyon smyrnensis","White-throated Kingfisher",0.239564268249285,"AQU","Weakly territorial",91.4,"Omnivore","winter"
"7000","UPMAP1B",2020-12-06,"20201206_065000.WAV","LBLW",06:51:38,05:39:44,2020-12-06 06:28:39,3468.75,6,71.9,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"7001","INME03U",2020-12-14,"20201214_065000.WAV","HOCR",06:51:41,05:43:28,2020-12-14 06:32:37,1312.5,6,68.2166666666667,"Corvus splendens","House Crow",0.0462787441687998,"GRD","Non-territorial",292.6,"Omnivore","winter"
"7002","PANMP3B",2020-12-11,"20201211_065000.WAV","CHBE",06:51:42,05:42:04,2020-12-11 06:31:09,3000,6,69.6333333333333,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"7003","STIN02R",2020-12-07,"20201207_065000.WAV","MWTH",06:51:42,05:40:02,2020-12-07 06:28:59,5437.5,5,71.6666666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.185941569594437,"GRD","Weakly territorial",117,"Aquatic predator","winter"
"7004","UPMAP1B",2020-12-11,"20201211_065000.WAV","OHTH",06:51:44,05:42:08,2020-12-11 06:31:14,2343.75,6,69.6,"Geokichla citrina","Orange-headed Thrush",0.11323128969935,"GRD","Weakly territorial",53.3,"Omnivore","winter"
"7005","OLV110R",2021-01-06,"20210106_065000.WAV","GRNW",06:51:45,05:53:54,2021-01-06 06:42:49,6375,8,57.85,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"7006","VAR310R",2021-01-13,"20210113_065000.WAV","GRNW",06:51:48,05:56:16,2021-01-13 06:44:50,5812.5,6,55.5333333333333,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"7007","HP37P1B",2020-12-15,"20201215_065000.WAV","LBLW",06:51:50,05:43:45,2020-12-15 06:32:57,3750,7,68.0833333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"7008","SEL207U",2020-12-02,"20201202_065000.WAV","GRTD",06:51:51,05:37:43,2020-12-02 06:26:27,2062.5,5,74.1333333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.126821091981418,"CAN","Highly territorial",85.8,"Invertivore","winter"
"7009","INME03U",2020-12-17,"20201217_065000.WAV","DFBA",06:51:52,05:44:56,2020-12-17 06:34:09,5812.5,6,66.9333333333333,"Dumetia atriceps","Dark-fronted Babbler",-0.0668848690657006,"UND","Weakly territorial",16.3,"Invertivore","winter"
"7010","INME03R",2020-12-14,"20201214_065000.WAV","HSWO",06:51:53,05:43:26,2020-12-14 06:32:36,4687.5,7,68.45,"Hemicircus canente","Heart-spotted Woodpecker",-0.182220139518375,"CAN","Weakly territorial",43,"Invertivore","winter"
"7011","OLV208U",2020-12-01,"20201201_065000.WAV","GRFL",06:51:53,05:37:16,2020-12-01 06:25:56,3187.5,5,74.6166666666667,"Chrysocolaptes guttacristatus","Greater Flameback",-0.0911206801501304,"CAN","Highly territorial",166,"Invertivore","winter"
"7012","VAR310R",2021-01-13,"20210113_065000.WAV","PTBA",06:51:56,05:56:16,2021-01-13 06:44:50,2718.75,6,55.6666666666667,"Pellorneum ruficeps","Puff-throated Babbler",0.0901612947069309,"GRD","Highly territorial",26,"Invertivore","winter"
"7013","VAR410U",2020-12-06,"20201206_065000.WAV","COTA",06:52:00,05:39:38,2020-12-06 06:28:33,2531.25,6,72.3666666666667,"Orthotomus sutorius","Common Tailorbird",-0.0612010871590927,"UND","Highly territorial",7.5,"Invertivore","winter"
"7014","INBS04R",2020-12-17,"20201217_065000.WAV","GRNW",06:52:04,05:44:55,2020-12-17 06:34:08,5625,6,67.15,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"7015","UPMAP4B",2020-12-12,"20201212_065000.WAV","ASDR",06:52:12,05:42:39,2020-12-12 06:31:46,3375,8,69.55,"Dicrurus leucophaeus","Ashy Drongo",0.188423297727862,"CAN","Highly territorial",37.6,"Invertivore","winter"
"7016","HP4008R",2020-12-13,"20201213_065000.WAV","LBLW",06:52:13,05:42:46,2020-12-13 06:31:54,4218.75,5,69.45,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"7017","HP36P1B",2020-12-19,"20201219_065000.WAV","BNMO",06:52:13,05:45:41,2020-12-19 06:34:56,3937.5,8,66.5333333333333,"Hypothymis azurea","Black-naped Monarch",0.0998052336804932,"MID","Weakly territorial",11.1,"Invertivore","winter"
"7018","INBS04R",2020-12-17,"20201217_065000.WAV","HOCR",06:52:16,05:44:55,2020-12-17 06:34:08,1312.5,6,67.35,"Corvus splendens","House Crow",0.0462787441687998,"GRD","Non-territorial",292.6,"Omnivore","winter"
"7019","PANMP3B",2020-12-14,"20201214_065000.WAV","RTFL",06:52:24,05:43:33,2020-12-14 06:32:42,3281.25,6,68.85,"Ficedula ruficauda","Rusty-tailed Flycatcher",-0.0735801670059774,"CAN","Weakly territorial",13.3,"Invertivore","winter"
"7020","PANMP1B",2020-12-16,"20201216_065000.WAV","GRNW",06:52:30,05:44:31,2020-12-16 06:33:43,5906.25,5,67.9833333333333,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"7021","OLV110U",2020-12-01,"20201201_065000.WAV","CHBE",06:52:34,05:37:16,2020-12-01 06:25:57,2250,4,75.3,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"7022","INME03U",2020-12-14,"20201214_065000.WAV","IYTI",06:52:36,05:43:28,2020-12-14 06:32:37,4968.75,6,69.1333333333333,"Machlolophus aplonotus","Indian Yellow Tit",-0.131031073279632,"CAN","Weakly territorial",14.8,"Invertivore","winter"
"7023","VAR310R",2020-12-06,"20201206_065000.WAV","ISBA",06:52:39,05:39:36,2020-12-06 06:28:31,750,6,73.05,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"7024","SEL107U",2020-12-04,"20201204_065000.WAV","ORMI",06:52:41,05:38:38,2020-12-04 06:27:27,5250,5,74.05,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"7025","SEL107U",2020-12-04,"20201204_065000.WAV","IYTI",06:52:48,05:38:38,2020-12-04 06:27:27,5531.25,5,74.1666666666667,"Machlolophus aplonotus","Indian Yellow Tit",-0.131031073279632,"CAN","Weakly territorial",14.8,"Invertivore","winter"
"7026","VAR210R",2020-12-06,"20201206_065000.WAV","GRWA",06:52:50,05:39:36,2020-12-06 06:28:31,6187.5,7,73.2333333333333,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"7027","THEN10U",2021-01-12,"20210112_065000.WAV","ISBA",06:52:52,05:55:56,2021-01-12 06:44:33,843.75,5,56.9333333333333,"Pomatorhinus horsfieldii","Indian Scimitar-Babbler",-0.137206404543351,"UND","Highly territorial",43,"Invertivore","winter"
"7028","THEN10U",2021-01-12,"20210112_065000.WAV","GRJU",06:52:53,05:55:56,2021-01-12 06:44:33,1593.75,5,56.95,"Gallus sonneratii","Gray Junglefowl",-0.227564125346617,"GRD","Weakly territorial",840.8,"Omnivore","winter"
"7029","UPMAP6B",2020-12-08,"20201208_065000.WAV","HSWO",06:52:53,05:40:42,2020-12-08 06:29:42,3187.5,6,72.1833333333333,"Hemicircus canente","Heart-spotted Woodpecker",-0.182220139518375,"CAN","Weakly territorial",43,"Invertivore","winter"
"7030","OLV110U",2021-01-14,"20210114_065000.WAV","CHBE",06:52:55,05:56:31,2021-01-14 06:45:02,3468.75,4,56.4,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"7031","UPMAP3B",2020-12-12,"20201212_065000.WAV","AFBL",06:52:57,05:42:38,2020-12-12 06:31:45,3937.5,7,70.3166666666667,"Irena puella","Asian Fairy-bluebird",0.0829870439781862,"CAN","Weakly territorial",64.9,"Frugivore","winter"
"7032","OLV110U",2021-01-14,"20210114_065000.WAV","ORMI",06:53:01,05:56:31,2021-01-14 06:45:02,5250,4,56.5,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"7033","STIN02U",2020-12-08,"20201208_065000.WAV","RUBA",06:53:01,05:40:31,2020-12-08 06:29:30,2531.25,4,72.5,"Argya subrufa","Rufous Babbler",-0.192583818799473,"UND","Highly territorial",66.7,"Invertivore","winter"
"7034","INOA03R",2020-12-11,"20201211_065000.WAV","CHBE",06:53:02,05:41:59,2020-12-11 06:31:04,3093.75,5,71.05,"Merops leschenaulti","Chestnut-headed Bee-eater",0.193443087184386,"AER","Non-territorial",27.2,"Invertivore","winter"
"7035","OLV110U",2021-01-14,"20210114_065000.WAV","VFNU",06:53:04,05:56:31,2021-01-14 06:45:02,5718.75,4,56.55,"Sitta frontalis","Velvet-fronted Nuthatch",-0.208269971485303,"MID","Weakly territorial",16.5,"Invertivore","winter"
"7036","VAR310R",2020-12-06,"20201206_065000.WAV","YBBU",06:53:04,05:39:36,2020-12-06 06:28:31,2531.25,6,73.4666666666667,"Iole indica","Yellow-browed Bulbul",0.107121686439749,"MID","Weakly territorial",30.6,"Omnivore","winter"
"7037","THEN10U",2021-01-12,"20210112_065000.WAV","MABA",06:53:05,05:55:56,2021-01-12 06:44:33,937.5,5,57.15,"Psilopogon malabaricus","Malabar Barbet",-0.247582268185197,"CAN","Weakly territorial",37.6,"Frugivore","winter"
"7038","HP37P1B",2020-12-15,"20201215_065000.WAV","NIFP",06:53:14,05:43:45,2020-12-15 06:32:57,7593.75,7,69.4833333333333,"Dicaeum concolor","Nilgiri Flowerpecker",-0.206762406124997,"CAN","Non-territorial",6.2,"Omnivore","winter"
"7039","VAR310U",2021-01-06,"20210106_065000.WAV","CBSU",06:53:14,05:53:58,2021-01-06 06:42:52,6843.75,3,59.2666666666667,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"7040","IPTO04R",2020-12-14,"20201214_065000.WAV","ASDR",06:53:15,05:43:14,2020-12-14 06:32:24,3937.5,3,70.0166666666667,"Dicrurus leucophaeus","Ashy Drongo",0.188423297727862,"CAN","Highly territorial",37.6,"Invertivore","winter"
"7041","OLCAP2B",2020-12-15,"20201215_065000.WAV","BWFS",06:53:15,05:43:50,2020-12-15 06:33:01,5812.5,7,69.4166666666667,"Hemipus picatus","Bar-winged Flycatcher-shrike",0.0642821407165748,"CAN","Highly territorial",9,"Invertivore","winter"
"7042","HP36P3B",2020-12-17,"20201217_065000.WAV","MIPI",06:53:19,05:44:43,2020-12-17 06:33:56,281.25,8,68.6,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","winter"
"7043","INBS04R",2020-12-17,"20201217_065000.WAV","ORMI",06:53:19,05:44:55,2020-12-17 06:34:08,5156.25,6,68.4,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"7044","PANMP2B",2020-12-14,"20201214_065000.WAV","IBRO",06:53:22,05:43:33,2020-12-14 06:32:43,2531.25,6,69.8166666666667,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"7045","STIN02U",2020-12-02,"20201202_065000.WAV","GRCO",06:53:23,05:37:42,2020-12-02 06:26:26,468.75,4,75.6833333333333,"Centropus sinensis","Greater Coucal",0.202040385452947,"UND","Highly territorial",280.7,"Vertivore","winter"
"7046","VAR410U",2021-01-07,"20210107_065000.WAV","SHMY",06:53:23,05:54:19,2021-01-07 06:43:11,3375,6,59.0666666666667,"Gracula indica","Southern Hill Myna",-0.0602970432454826,"CAN","Non-territorial",192,"Frugivore","winter"
"7047","UPMAP1B",2020-12-11,"20201211_065000.WAV","GHCF",06:53:31,05:42:08,2020-12-11 06:31:14,3281.25,6,71.3833333333333,"Culicicapa ceylonensis","Gray-headed Canary-Flycatcher",0.138023294219758,"MID","Weakly territorial",7.7,"Invertivore","winter"
"7048","OLCAP2B",2020-12-15,"20201215_065000.WAV","GRWA",06:53:40,05:43:50,2020-12-15 06:33:01,5625,7,69.8333333333333,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"7049","IPTO04R",2020-12-12,"20201212_065000.WAV","ASDR",06:53:41,05:42:15,2020-12-12 06:31:22,2625,3,71.4333333333333,"Dicrurus leucophaeus","Ashy Drongo",0.188423297727862,"CAN","Highly territorial",37.6,"Invertivore","winter"
"7050","IPTO04R",2020-12-17,"20201217_065000.WAV","MIPI",06:53:44,05:44:42,2020-12-17 06:33:55,375,3,69.0333333333333,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","winter"
"7051","VAR310U",2021-01-06,"20210106_065000.WAV","GRWA",06:53:45,05:53:58,2021-01-06 06:42:52,6375,3,59.7833333333333,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"7052","INBS04R",2020-12-11,"20201211_065000.WAV","GRNW",06:53:46,05:41:59,2020-12-11 06:31:04,6375,6,71.7833333333333,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"7053","IPTO04R",2020-12-17,"20201217_065000.WAV","STBU",06:53:51,05:44:42,2020-12-17 06:33:55,2906.25,3,69.15,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0457137112381185,"CAN","Weakly territorial",51.8,"Frugivore","winter"
"7054","IPTO06U",2020-12-17,"20201217_065000.WAV","LBLW",06:53:51,05:44:43,2020-12-17 06:33:56,6000,3,69.1333333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"7055","HP4008U",2020-12-16,"20201216_065000.WAV","IYTI",06:53:53,05:44:15,2020-12-16 06:33:27,6562.5,3,69.6333333333333,"Machlolophus aplonotus","Indian Yellow Tit",-0.131031073279632,"CAN","Weakly territorial",14.8,"Invertivore","winter"
"7056","UPMAP5B",2020-12-11,"20201211_065000.WAV","BNMO",06:53:53,05:42:10,2020-12-11 06:31:15,7312.5,7,71.7166666666667,"Hypothymis azurea","Black-naped Monarch",0.0998052336804932,"MID","Weakly territorial",11.1,"Invertivore","winter"
"7057","VAR310R",2020-12-06,"20201206_065000.WAV","LBLW",06:53:56,05:39:36,2020-12-06 06:28:31,6843.75,6,74.3333333333333,"Phylloscopus magnirostris","Large-billed Leaf Warbler",-0.194778649834609,"UND","Weakly territorial",11.6,"Invertivore","winter"
"7058","IPTO04R",2020-12-17,"20201217_065000.WAV","WBBF",06:53:58,05:44:42,2020-12-17 06:33:55,4781.25,3,69.2666666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.127786668799846,"UND","Weakly territorial",19,"Invertivore","winter"
"7059","IPTO04U",2020-12-13,"20201213_065500.WAV","IBRO",06:55:00,05:42:45,2020-12-13 06:31:54,5906.25,4,72.25,"Larvivora brunnea","Indian Blue Robin",-0.127181874235415,"UND","Non-territorial",17.5,"Invertivore","winter"
"7060","HP37P2B",2020-12-15,"20201215_065500.WAV","MIPI",06:55:01,05:43:45,2020-12-15 06:32:57,281.25,8,71.2666666666667,"Ducula badia","Mountain Imperial-Pigeon",-0.0250145636781524,"CAN","Non-territorial",486,"Frugivore","winter"
"7061","SEL107R",2020-12-04,"20201204_065500.WAV","CBSU",06:55:01,05:38:37,2020-12-04 06:27:27,5156.25,5,76.4,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"7062","SEL107U",2020-12-07,"20201207_065500.WAV","ORMI",06:55:02,05:40:02,2020-12-07 06:28:59,6187.5,5,75,"Pericrocotus flammeus","Orange Minivet",0.148345621642869,"CAN","Weakly territorial",23.3,"Invertivore","winter"
"7063","VAR210R",2021-01-13,"20210113_065500.WAV","GRNW",06:55:02,05:56:16,2021-01-13 06:44:50,5343.75,7,58.7666666666667,"Phylloscopus nitidus","Green Warbler",-0.226492941973752,"CAN","Weakly territorial",7.8,"Invertivore","winter"
"7064","THEN10U",2021-01-07,"20210107_065500.WAV","GRWA",06:55:03,05:54:16,2021-01-07 06:43:08,5250,5,60.7833333333333,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"7065","VAR210R",2021-01-13,"20210113_065500.WAV","CBSU",06:55:05,05:56:16,2021-01-13 06:44:50,5156.25,7,58.8166666666667,"Leptocoma minima","Crimson-backed Sunbird",-0.275952445388988,"CAN","Weakly territorial",4.9,"Nectarivore","winter"
"7066","HP4008R",2020-12-13,"20201213_065500.WAV","GRWA",06:55:06,05:42:46,2020-12-13 06:31:54,5812.5,5,72.3333333333333,"Phylloscopus trochiloides","Greenish Warbler",-0.0814950045782695,"CAN","Weakly territorial",8.1,"Invertivore","winter"
"7067","INOA03R",2020-12-14,"20201214_065500.WAV","LISP",06:55:12,05:43:27,2020-12-14 06:32:37,3750,5,71.75,"Arachnothera longirostra","Little Spiderhunter",0.232494158240942,"MID","Weakly territorial",12.5,"Nectarivore","winter"
